transaction_id,customer_id,customer_type,date,category,product_price,quantity,total_amount,payment_method,device,region,rating,year_month,day_of_week
T000229,C00174,Regular,2024-07-12,Electronics,276.01,3,828.02,PayPal,Desktop,Europe,5,2024-07,Friday
T000230,C00348,Regular,2024-06-23,Books,37.14,3,111.41,PayPal,Mobile,Europe,4,2024-06,Sunday
T000231,C01286,VIP,2023-08-02,Electronics,249.18,4,996.71,Debit Card,Mobile,Europe,4,2023-08,Wednesday
T000232,C00867,Regular,2024-02-28,Beauty,28.87,1,28.87,Credit Card,Mobile,North America,2,2024-02,Wednesday
T000233,C00892,Regular,2024-08-24,Sports,158.87,1,158.87,PayPal,Mobile,Asia,4,2024-08,Saturday
T000234,C01813,VIP,2024-07-24,Electronics,1749.23,2,3498.46,Credit Card,Mobile,Asia,5,2024-07,Wednesday
T000235,C00584,Regular,2024-03-31,Sports,345.99,2,691.97,PayPal,Mobile,Europe,5,2024-03,Sunday
T000236,C01367,Occasional,2024-10-31,Sports,41.63,1,41.63,PayPal,Desktop,North America,4,2024-10,Thursday
T000237,C01775,Occasional,2024-02-16,Books,15.17,1,15.17,Debit Card,Desktop,Asia,4,2024-02,Friday
T000238,C01997,Regular,2023-09-23,Beauty,115.44,2,230.87,Credit Card,Desktop,North America,5,2023-09,Saturday
T000239,C01936,VIP,2023-12-16,Clothing,286.94,2,573.87,Credit Card,Mobile,Europe,5,2023-12,Saturday
T000240,C00223,VIP,2023-10-06,Electronics,1438.67,2,2877.33,Debit Card,Desktop,Europe,4,2023-10,Friday
T000241,C01388,Occasional,2024-03-26,Home & Garden,268.62,1,268.62,Credit Card,Desktop,Asia,5,2024-03,Tuesday
T000242,C01953,Regular,2024-11-09,Clothing,139.39,2,278.78,Credit Card,Mobile,Europe,4,2024-11,Saturday
T000243,C01443,Regular,2024-03-02,Home & Garden,148.06,2,296.12,Credit Card,Tablet,Europe,4,2024-03,Saturday
T000244,C01412,Occasional,2024-09-16,Sports,139.68,1,139.68,Credit Card,Mobile,Asia,3,2024-09,Monday
T000245,C01258,Regular,2024-07-16,Clothing,54.25,1,54.25,Credit Card,Mobile,Europe,5,2024-07,Tuesday
T000246,C00646,Occasional,2024-12-08,Clothing,236.67,2,473.34,Credit Card,Mobile,Europe,5,2024-12,Sunday
T000247,C01189,Regular,2024-05-03,Electronics,264.32,2,528.63,PayPal,Desktop,North America,5,2024-05,Friday
T000248,C00341,Regular,2024-01-18,Books,41.28,1,41.28,Bank Transfer,Mobile,Asia,4,2024-01,Thursday
T000249,C00996,Occasional,2024-03-10,Sports,418.05,1,418.05,Credit Card,Mobile,North America,5,2024-03,Sunday
T000250,C00657,Occasional,2024-09-04,Books,9.55,1,9.55,Debit Card,Mobile,Asia,3,2024-09,Wednesday
T000251,C01511,Regular,2024-04-20,Sports,211.25,3,633.76,Debit Card,Tablet,Europe,4,2024-04,Saturday
T000252,C00864,Regular,2024-08-04,Clothing,155.35,1,155.35,Bank Transfer,Mobile,Asia,5,2024-08,Sunday
T000253,C01973,Occasional,2023-03-23,Books,36.32,2,72.65,Credit Card,Desktop,Europe,3,2023-03,Thursday
T000254,C00881,Regular,2023-05-27,Beauty,15.91,1,15.91,PayPal,Desktop,North America,4,2023-05,Saturday
T000255,C01859,VIP,2024-07-19,Clothing,174.52,3,523.57,Credit Card,Tablet,North America,4,2024-07,Friday
T000256,C00019,Occasional,2024-01-05,Clothing,40.72,1,40.72,PayPal,Mobile,Asia,5,2024-01,Friday
T000257,C01925,Regular,2023-07-07,Electronics,1468.06,1,1468.06,Credit Card,Mobile,Europe,5,2023-07,Friday
T000258,C01382,Regular,2023-03-16,Home & Garden,268.21,2,536.42,Credit Card,Desktop,Europe,4,2023-03,Thursday
T000259,C01681,Regular,2024-01-10,Clothing,118.86,1,118.86,Credit Card,Mobile,North America,4,2024-01,Wednesday
T000260,C00904,Regular,2023-08-03,Beauty,34.95,1,34.95,Debit Card,Mobile,North America,5,2023-08,Thursday
T000261,C01427,Regular,2023-02-22,Home & Garden,61.66,1,61.66,Debit Card,Desktop,North America,4,2023-02,Wednesday
T000262,C00160,Regular,2023-01-14,Clothing,186.9,1,186.9,Credit Card,Desktop,North America,4,2023-01,Saturday
T000263,C01655,Occasional,2023-10-17,Clothing,125.8,1,125.8,Credit Card,Desktop,Asia,3,2023-10,Tuesday
T000264,C01750,VIP,2023-10-21,Electronics,1905.4,1,1905.4,Credit Card,Mobile,North America,5,2023-10,Saturday
T000265,C01683,Occasional,2023-05-17,Home & Garden,206.95,2,413.91,Credit Card,Desktop,Europe,5,2023-05,Wednesday
T000266,C00401,Regular,2024-11-28,Clothing,372.06,2,744.12,Credit Card,Desktop,North America,4,2024-11,Thursday
T000267,C01560,Regular,2024-06-06,Electronics,1416.43,1,1416.43,Bank Transfer,Mobile,Europe,5,2024-06,Thursday
T000268,C00871,Regular,2024-06-23,Electronics,244.48,2,488.97,PayPal,Mobile,Europe,4,2024-06,Sunday
T000269,C01124,Regular,2023-01-31,Clothing,134.08,2,268.16,Debit Card,Desktop,North America,4,2023-01,Tuesday
T000270,C01752,Regular,2023-09-20,Books,23.65,1,23.65,Credit Card,Desktop,North America,4,2023-09,Wednesday
T000271,C00227,Occasional,2024-06-08,Electronics,993.85,1,993.85,Credit Card,Desktop,Asia,5,2024-06,Saturday
T000272,C01873,VIP,2024-02-02,Clothing,275.28,4,1101.12,PayPal,Desktop,North America,4,2024-02,Friday
T000273,C00858,Regular,2023-08-18,Electronics,1430.29,1,1430.29,Credit Card,Mobile,Asia,5,2023-08,Friday
T000274,C01758,Regular,2024-11-04,Sports,45.07,2,90.14,Credit Card,Mobile,North America,4,2024-11,Monday
T000275,C00555,Regular,2024-01-08,Books,45.69,1,45.69,Debit Card,Mobile,North America,5,2024-01,Monday
T000276,C01083,Regular,2024-10-05,Home & Garden,391.75,1,391.75,Debit Card,Mobile,Others,4,2024-10,Saturday
T000277,C00631,Regular,2024-10-06,Books,48.11,1,48.11,Credit Card,Mobile,Europe,3,2024-10,Sunday
T000278,C01418,Regular,2024-05-21,Sports,595.88,3,1787.64,Debit Card,Desktop,Asia,4,2024-05,Tuesday
T000279,C01126,Regular,2023-08-04,Beauty,128.57,1,128.57,Credit Card,Desktop,Europe,3,2023-08,Friday
T000280,C01590,Regular,2024-11-03,Clothing,255.58,3,766.73,Debit Card,Desktop,Asia,5,2024-11,Sunday
T000281,C01614,Regular,2024-12-14,Beauty,17.98,1,17.98,Credit Card,Desktop,Others,3,2024-12,Saturday
T000282,C00333,Regular,2023-02-19,Home & Garden,182.52,2,365.04,Credit Card,Tablet,Europe,4,2023-02,Sunday
T000283,C01356,Regular,2023-05-19,Sports,303.75,2,607.49,Credit Card,Desktop,Asia,5,2023-05,Friday
T000284,C01378,Regular,2023-09-30,Home & Garden,453.49,1,453.49,PayPal,Mobile,North America,5,2023-09,Saturday
T000285,C01451,Regular,2023-02-08,Electronics,771.07,1,771.07,Credit Card,Mobile,Asia,4,2023-02,Wednesday
T000286,C01962,VIP,2023-09-12,Home & Garden,548.79,2,1097.57,Credit Card,Mobile,Europe,5,2023-09,Tuesday
T000287,C01900,VIP,2024-10-14,Sports,362.69,4,1450.77,Credit Card,Desktop,North America,5,2024-10,Monday
T000288,C00980,VIP,2024-02-08,Sports,90.5,1,90.5,Bank Transfer,Mobile,Europe,5,2024-02,Thursday
T000289,C01106,Regular,2023-11-20,Electronics,535.71,1,535.71,Credit Card,Mobile,North America,5,2023-11,Monday
T000290,C01425,Regular,2023-10-05,Clothing,65.99,2,131.97,Credit Card,Mobile,Asia,4,2023-10,Thursday
T000291,C01133,Occasional,2024-11-30,Clothing,132.62,1,132.62,Credit Card,Mobile,North America,4,2024-11,Saturday
T000292,C01171,Regular,2023-04-22,Beauty,14.75,3,44.26,Credit Card,Desktop,Asia,4,2023-04,Saturday
T000293,C00189,Regular,2023-06-13,Clothing,121.63,1,121.63,Credit Card,Mobile,Asia,4,2023-06,Tuesday
T000294,C00863,Regular,2023-09-11,Sports,24.17,1,24.17,Bank Transfer,Mobile,North America,2,2023-09,Monday
T000295,C01341,Occasional,2023-07-31,Home & Garden,28.72,1,28.72,Debit Card,Mobile,Asia,4,2023-07,Monday
T000296,C01850,Regular,2023-11-02,Beauty,139.42,1,139.42,Bank Transfer,Desktop,Others,4,2023-11,Thursday
T000297,C00504,Regular,2023-01-22,Sports,84.58,1,84.58,Credit Card,Mobile,Europe,5,2023-01,Sunday
T000298,C00977,Regular,2024-10-12,Clothing,117.97,2,235.94,Debit Card,Desktop,Asia,3,2024-10,Saturday
T000299,C00563,Regular,2023-03-22,Electronics,244.69,1,244.69,Credit Card,Mobile,Asia,5,2023-03,Wednesday
T000300,C00313,Occasional,2024-08-15,Clothing,47.12,1,47.12,PayPal,Desktop,Asia,5,2024-08,Thursday
T000301,C00175,Regular,2023-04-19,Electronics,751.63,1,751.63,Credit Card,Desktop,North America,5,2023-04,Wednesday
T000302,C00078,Regular,2023-09-27,Clothing,75.97,2,151.95,Bank Transfer,Mobile,Europe,4,2023-09,Wednesday
T000303,C00283,VIP,2023-12-02,Beauty,358.9,4,1435.59,PayPal,Desktop,Europe,4,2023-12,Saturday
T000304,C00428,Occasional,2023-05-31,Clothing,145.22,1,145.22,Debit Card,Desktop,Asia,5,2023-05,Wednesday
T000305,C01234,Regular,2024-05-14,Books,5.82,1,5.82,Bank Transfer,Mobile,Asia,4,2024-05,Tuesday
T000306,C01093,Regular,2023-04-28,Home & Garden,48.43,2,96.87,Credit Card,Mobile,Others,2,2023-04,Friday
T000307,C01108,Regular,2024-11-24,Beauty,140.39,3,421.16,Bank Transfer,Desktop,North America,4,2024-11,Sunday
T000308,C01598,Regular,2024-10-30,Clothing,205.51,1,205.51,PayPal,Mobile,North America,5,2024-10,Wednesday
T000309,C01228,Regular,2024-08-05,Home & Garden,260.88,2,521.77,Debit Card,Mobile,Europe,5,2024-08,Monday
T000310,C00219,VIP,2024-10-30,Beauty,125.91,2,251.82,Debit Card,Desktop,Asia,3,2024-10,Wednesday
T000311,C01158,Regular,2024-12-19,Home & Garden,421.7,1,421.7,Debit Card,Desktop,Asia,4,2024-12,Thursday
T000312,C01178,Occasional,2023-09-23,Sports,387.91,1,387.91,PayPal,Desktop,Europe,5,2023-09,Saturday
T000313,C00881,Occasional,2023-10-28,Books,30.7,1,30.7,Debit Card,Desktop,North America,4,2023-10,Saturday
T000314,C01190,VIP,2024-10-18,Clothing,186.17,3,558.5,Credit Card,Mobile,Europe,5,2024-10,Friday
T000315,C00073,Regular,2023-09-05,Books,35.94,2,71.88,Credit Card,Desktop,Asia,2,2023-09,Tuesday
T000316,C01071,Regular,2024-07-28,Electronics,437.77,1,437.77,PayPal,Desktop,Europe,5,2024-07,Sunday
T000317,C00338,Occasional,2024-08-28,Clothing,86.46,1,86.46,Credit Card,Mobile,North America,5,2024-08,Wednesday
T000318,C00603,Regular,2024-11-21,Beauty,161.06,1,161.06,Credit Card,Desktop,Europe,4,2024-11,Thursday
T000319,C00568,Regular,2023-07-06,Sports,612.14,2,1224.28,Debit Card,Mobile,Asia,5,2023-07,Thursday
T000320,C01554,Regular,2023-03-04,Beauty,66.8,1,66.8,Debit Card,Mobile,North America,4,2023-03,Saturday
T000321,C01153,VIP,2023-01-03,Beauty,106.59,1,106.59,PayPal,Desktop,Asia,4,2023-01,Tuesday
T000322,C00963,Regular,2024-09-12,Books,39.61,3,118.84,Debit Card,Mobile,Asia,4,2024-09,Thursday
T000323,C01914,Occasional,2023-02-21,Electronics,244.94,1,244.94,Credit Card,Mobile,North America,5,2023-02,Tuesday
T000324,C00881,Regular,2023-08-01,Sports,377.98,1,377.98,Debit Card,Desktop,Asia,5,2023-08,Tuesday
T000325,C01987,VIP,2024-02-18,Electronics,750.94,2,1501.89,Credit Card,Mobile,Europe,5,2024-02,Sunday
T000326,C01271,Regular,2024-09-07,Sports,448.8,1,448.8,Credit Card,Mobile,Asia,4,2024-09,Saturday
T000327,C00974,Regular,2024-09-25,Clothing,128.63,1,128.63,Credit Card,Mobile,North America,4,2024-09,Wednesday
T000328,C00118,Regular,2024-01-17,Books,45.78,2,91.56,Debit Card,Mobile,Asia,5,2024-01,Wednesday
T000329,C01949,Regular,2023-12-20,Home & Garden,270.25,3,810.76,Debit Card,Desktop,Europe,5,2023-12,Wednesday
T000330,C00856,Regular,2023-10-09,Electronics,716.04,1,716.04,Credit Card,Mobile,Asia,5,2023-10,Monday
T000331,C01561,Regular,2023-09-08,Sports,474.8,2,949.61,PayPal,Desktop,Asia,5,2023-09,Friday
T000332,C01117,Occasional,2024-05-19,Beauty,44.36,1,44.36,Credit Card,Desktop,Asia,4,2024-05,Sunday
T000333,C00899,Regular,2023-05-19,Sports,320.44,1,320.44,Credit Card,Mobile,North America,4,2023-05,Friday
T000334,C01896,Regular,2023-10-19,Books,57.83,1,57.83,Credit Card,Desktop,North America,5,2023-10,Thursday
T000335,C00323,Regular,2023-01-03,Beauty,66.63,1,66.63,Credit Card,Mobile,Asia,4,2023-01,Tuesday
T000336,C01438,Regular,2023-08-23,Clothing,113.59,2,227.18,Debit Card,Mobile,Asia,5,2023-08,Wednesday
T000337,C00250,Regular,2023-11-10,Sports,339.41,2,678.82,Credit Card,Desktop,North America,4,2023-11,Friday
T000338,C01116,Regular,2023-09-22,Books,12.4,2,24.8,PayPal,Desktop,Europe,4,2023-09,Friday
T000339,C01598,Regular,2024-11-12,Sports,222.96,1,222.96,Credit Card,Mobile,Asia,4,2024-11,Tuesday
T000340,C00300,Regular,2024-01-30,Electronics,190.65,1,190.65,Credit Card,Mobile,Europe,5,2024-01,Tuesday
T000341,C00195,Regular,2024-11-08,Home & Garden,182.14,1,182.14,Credit Card,Mobile,North America,5,2024-11,Friday
T000342,C00999,Regular,2024-03-12,Books,65.86,2,131.72,Credit Card,Mobile,Europe,5,2024-03,Tuesday
T000343,C00534,Occasional,2023-03-11,Sports,126.55,1,126.55,Credit Card,Desktop,Asia,5,2023-03,Saturday
T000344,C01768,Occasional,2024-03-30,Sports,344.64,1,344.64,Credit Card,Tablet,North America,4,2024-03,Saturday
T000345,C00799,Occasional,2023-04-01,Sports,402.55,1,402.55,Credit Card,Mobile,North America,5,2023-04,Saturday
T000346,C00499,Regular,2024-05-22,Sports,36.79,2,73.57,Credit Card,Desktop,Europe,4,2024-05,Wednesday
T000347,C01379,Occasional,2024-05-29,Sports,280.67,2,561.34,Credit Card,Desktop,North America,5,2024-05,Wednesday
T000348,C01300,Occasional,2023-02-17,Home & Garden,93.38,1,93.38,Debit Card,Mobile,Europe,5,2023-02,Friday
T000349,C01782,Regular,2023-04-23,Clothing,126.81,1,126.81,Debit Card,Mobile,Asia,5,2023-04,Sunday
T000350,C00277,Regular,2024-10-06,Electronics,1210.97,1,1210.97,PayPal,Mobile,North America,5,2024-10,Sunday
T000351,C00406,Regular,2024-12-26,Clothing,257.32,1,257.32,Debit Card,Desktop,Asia,5,2024-12,Thursday
T000352,C01142,Occasional,2024-06-15,Beauty,78.26,2,156.52,PayPal,Desktop,North America,4,2024-06,Saturday
T000353,C01611,VIP,2023-05-30,Books,44.82,2,89.63,PayPal,Desktop,North America,5,2023-05,Tuesday
T000354,C01069,Regular,2023-08-27,Home & Garden,158.93,3,476.78,PayPal,Desktop,Others,3,2023-08,Sunday
T000355,C01288,VIP,2023-07-26,Sports,375.4,4,1501.6,PayPal,Desktop,North America,5,2023-07,Wednesday
T000356,C01547,Regular,2023-04-08,Clothing,53.96,1,53.96,Credit Card,Mobile,Europe,5,2023-04,Saturday
T000357,C01829,Occasional,2024-09-29,Electronics,470.0,1,470.0,Credit Card,Mobile,North America,5,2024-09,Sunday
T000358,C00039,Regular,2024-06-23,Electronics,639.65,1,639.65,PayPal,Mobile,Others,5,2024-06,Sunday
T000359,C01400,Regular,2024-04-15,Beauty,44.36,2,88.73,Debit Card,Mobile,North America,3,2024-04,Monday
T000360,C01379,Regular,2023-04-22,Books,9.37,1,9.37,Credit Card,Mobile,Europe,5,2023-04,Saturday
T000361,C01933,Regular,2023-03-30,Clothing,226.24,1,226.24,PayPal,Tablet,Asia,5,2023-03,Thursday
T000362,C00660,Regular,2023-08-06,Home & Garden,232.48,1,232.48,Debit Card,Mobile,Asia,5,2023-08,Sunday
T000363,C00912,Regular,2024-03-14,Books,38.63,2,77.26,Debit Card,Desktop,Europe,5,2024-03,Thursday
T000364,C00270,Regular,2024-08-29,Beauty,73.89,2,147.78,Debit Card,Mobile,North America,3,2024-08,Thursday
T000365,C01436,Regular,2024-10-04,Sports,566.95,1,566.95,Credit Card,Desktop,North America,5,2024-10,Friday
T000366,C00906,Regular,2024-01-22,Home & Garden,244.72,1,244.72,Credit Card,Mobile,Europe,5,2024-01,Monday
T000367,C01620,Regular,2024-05-01,Beauty,81.73,1,81.73,Credit Card,Mobile,Europe,4,2024-05,Wednesday
T000368,C01997,Regular,2023-09-30,Clothing,280.21,2,560.42,PayPal,Mobile,North America,5,2023-09,Saturday
T000369,C00156,Regular,2024-04-17,Sports,296.63,1,296.63,PayPal,Mobile,Asia,5,2024-04,Wednesday
T000370,C00781,Regular,2023-06-20,Sports,59.55,1,59.55,Debit Card,Desktop,North America,5,2023-06,Tuesday
T000371,C00384,Regular,2024-11-22,Beauty,92.53,1,92.53,Credit Card,Mobile,North America,3,2024-11,Friday
T000372,C01505,Occasional,2023-08-25,Beauty,29.71,1,29.71,Credit Card,Mobile,Europe,4,2023-08,Friday
T000373,C00863,Regular,2023-09-30,Electronics,1059.38,3,3178.14,Credit Card,Mobile,Asia,5,2023-09,Saturday
T000374,C00822,Regular,2024-12-12,Electronics,843.39,1,843.39,Credit Card,Desktop,Europe,4,2024-12,Thursday
T000375,C01030,Regular,2023-05-27,Beauty,81.27,1,81.27,Bank Transfer,Mobile,Europe,4,2023-05,Saturday
T000376,C01594,Regular,2023-10-15,Electronics,1139.71,1,1139.71,Credit Card,Mobile,North America,5,2023-10,Sunday
T000377,C00210,Regular,2024-08-31,Books,32.84,1,32.84,Credit Card,Mobile,North America,2,2024-08,Saturday
T000378,C00654,Regular,2024-06-20,Clothing,14.67,3,44.0,Credit Card,Mobile,North America,4,2024-06,Thursday
T000379,C01219,VIP,2023-10-10,Electronics,774.65,2,1549.29,PayPal,Desktop,Asia,5,2023-10,Tuesday
T000380,C00087,Regular,2024-11-18,Electronics,1824.48,2,3648.97,PayPal,Mobile,Europe,5,2024-11,Monday
T000381,C00884,Regular,2023-10-21,Sports,205.06,1,205.06,Credit Card,Mobile,Asia,4,2023-10,Saturday
T000382,C01136,Regular,2023-12-30,Books,17.41,1,17.41,Credit Card,Mobile,Asia,4,2023-12,Saturday
T000383,C01736,Occasional,2024-05-17,Home & Garden,46.15,1,46.15,Bank Transfer,Mobile,North America,3,2024-05,Friday
T000384,C00752,Regular,2024-05-28,Electronics,1081.9,1,1081.9,PayPal,Desktop,Europe,5,2024-05,Tuesday
T000385,C00893,Occasional,2024-03-13,Books,17.18,1,17.18,Credit Card,Mobile,Europe,3,2024-03,Wednesday
T000386,C01463,Regular,2023-10-05,Sports,175.68,1,175.68,PayPal,Mobile,North America,5,2023-10,Thursday
T000387,C00008,Regular,2024-12-02,Electronics,412.26,1,412.26,PayPal,Mobile,North America,5,2024-12,Monday
T000388,C01469,Regular,2024-10-16,Beauty,87.36,1,87.36,Debit Card,Mobile,Europe,3,2024-10,Wednesday
T000389,C01954,Regular,2023-01-26,Sports,143.21,2,286.43,Bank Transfer,Desktop,North America,4,2023-01,Thursday
T000390,C00556,Regular,2024-02-03,Home & Garden,31.66,2,63.32,Debit Card,Desktop,North America,3,2024-02,Saturday
T000391,C01944,Regular,2023-11-13,Sports,202.62,1,202.62,Debit Card,Desktop,North America,5,2023-11,Monday
T000392,C01775,Occasional,2023-07-06,Books,9.96,1,9.96,Credit Card,Mobile,Others,4,2023-07,Thursday
T000393,C00159,Occasional,2023-07-20,Sports,43.82,1,43.82,Credit Card,Mobile,North America,3,2023-07,Thursday
T000394,C00882,Regular,2023-07-16,Sports,553.79,1,553.79,Debit Card,Desktop,Europe,5,2023-07,Sunday
T000395,C01028,Regular,2023-04-03,Beauty,102.21,1,102.21,Debit Card,Mobile,North America,4,2023-04,Monday
T000396,C00835,Regular,2023-04-16,Home & Garden,264.74,1,264.74,PayPal,Desktop,Europe,4,2023-04,Sunday
T000397,C01217,Regular,2023-05-30,Home & Garden,379.47,1,379.47,Credit Card,Mobile,North America,5,2023-05,Tuesday
T000398,C00714,Regular,2023-03-24,Sports,205.4,1,205.4,Credit Card,Mobile,Asia,4,2023-03,Friday
T000399,C00718,Regular,2024-05-04,Electronics,610.12,1,610.12,Credit Card,Mobile,North America,4,2024-05,Saturday
T000400,C01621,Occasional,2024-02-09,Beauty,13.34,2,26.67,Credit Card,Mobile,North America,5,2024-02,Friday
T000401,C00241,VIP,2024-06-13,Home & Garden,401.7,3,1205.11,Credit Card,Mobile,North America,5,2024-06,Thursday
T000402,C00999,Regular,2024-10-03,Clothing,165.11,3,495.33,Debit Card,Mobile,Europe,4,2024-10,Thursday
T000403,C01790,Regular,2024-07-08,Electronics,507.46,1,507.46,Credit Card,Mobile,Europe,4,2024-07,Monday
T000404,C01637,Regular,2024-10-24,Beauty,15.6,1,15.6,Credit Card,Mobile,North America,3,2024-10,Thursday
T000405,C00618,Regular,2023-01-21,Sports,78.06,1,78.06,Credit Card,Desktop,North America,4,2023-01,Saturday
T000406,C01892,Regular,2023-01-30,Sports,349.84,3,1049.52,Credit Card,Mobile,North America,5,2023-01,Monday
T000407,C01011,Occasional,2024-07-03,Beauty,68.51,1,68.51,Credit Card,Desktop,Europe,3,2024-07,Wednesday
T000408,C00278,VIP,2023-10-27,Clothing,239.48,1,239.48,Credit Card,Desktop,Europe,4,2023-10,Friday
T000409,C00415,Regular,2023-12-05,Sports,376.42,2,752.84,Debit Card,Desktop,North America,5,2023-12,Tuesday
T000410,C00927,VIP,2023-04-17,Electronics,408.74,2,817.48,Debit Card,Mobile,North America,4,2023-04,Monday
T000411,C00559,Regular,2023-06-30,Clothing,173.04,1,173.04,Credit Card,Tablet,North America,4,2023-06,Friday
T000412,C00195,Regular,2024-05-04,Home & Garden,267.39,1,267.39,Credit Card,Desktop,North America,5,2024-05,Saturday
T000413,C00444,Regular,2023-10-25,Electronics,1005.75,1,1005.75,Debit Card,Desktop,North America,4,2023-10,Wednesday
T000414,C01577,Regular,2023-12-02,Clothing,208.8,1,208.8,Debit Card,Desktop,Asia,4,2023-12,Saturday
T000415,C01063,Regular,2023-03-01,Clothing,125.1,1,125.1,Bank Transfer,Mobile,Asia,5,2023-03,Wednesday
T000416,C01180,VIP,2023-12-06,Sports,669.3,3,2007.91,PayPal,Desktop,North America,4,2023-12,Wednesday
T000417,C01478,Regular,2023-02-05,Sports,282.43,3,847.28,Debit Card,Desktop,Asia,5,2023-02,Sunday
T000418,C00195,Regular,2024-10-24,Sports,160.02,2,320.03,Credit Card,Desktop,North America,4,2024-10,Thursday
T000419,C01005,VIP,2024-08-21,Beauty,60.79,4,243.18,Debit Card,Mobile,Asia,4,2024-08,Wednesday
T000420,C00855,Regular,2024-09-07,Home & Garden,288.88,1,288.88,Credit Card,Mobile,Asia,5,2024-09,Saturday
T000421,C01933,Regular,2023-09-08,Books,27.77,1,27.77,Debit Card,Mobile,North America,3,2023-09,Friday
T000422,C01271,VIP,2024-10-02,Books,22.03,4,88.13,Credit Card,Mobile,Asia,4,2024-10,Wednesday
T000423,C01987,Regular,2023-07-12,Clothing,98.35,2,196.7,Debit Card,Mobile,Asia,4,2023-07,Wednesday
T000424,C00709,Regular,2024-04-19,Books,47.95,2,95.89,PayPal,Desktop,North America,4,2024-04,Friday
T000425,C00188,Regular,2024-03-16,Beauty,71.73,1,71.73,Debit Card,Mobile,North America,4,2024-03,Saturday
T000426,C01943,Regular,2023-10-26,Sports,61.27,1,61.27,Debit Card,Mobile,Europe,4,2023-10,Thursday
T000427,C00411,Regular,2024-06-06,Beauty,42.12,1,42.12,Credit Card,Tablet,Europe,4,2024-06,Thursday
T000428,C00052,Occasional,2024-01-11,Home & Garden,258.4,1,258.4,Bank Transfer,Mobile,Asia,5,2024-01,Thursday
